  20
  20
         3        67         5         6        45
        18        66        13         5        41
         3        57        13         4        36
        11        68         7         1        42
         2        43        13         2        25
        27        48        12         7        13
        22        89        14         2        58
        23        71        12         1        46
        17        48        11         7        29
        10        46         7         3        25
         9        79         8         2        59
         4        71         8         6        53
         3        53        13         6        33
        10        41         5         2        26
        21       101        11         8        61
         4        64         9         3        45
         9        41         6         8        16
        15        29        10         3         2
        25        62         7         6        33
        29        57        11         8        22
End Problem Specification
