  50
  20
        20        57         6         9        32
        12       117         9         8        86
        25        82         7         2        55
        26        46         6         7        10
         5        34         4         4        18
         8        99         4         4        78
        19        81         9         4        53
         5        75         3         7        64
        13        64         8         6        41
        29        65         4         7        22
        19        93         2         5        58
        29       111         5         4        77
         4        65         7         3        51
         1        92         9         5        75
        15        42         1         9        16
         6        22         8         6         4
        16        92         4         3        69
         7        99         3         8        74
         8        65         7         3        48
         9        43         3         3        32
        11        21         1         9         3
        25       101         7         3        75
        16        27         3         4         7
        18        97         6         3        61
        22        93         2         6        55
        18        48         1         4        22
        22        84         8         5        57
         7        13         1         1         1
        24        78         1         3        51
        27        64         8         7        34
        17        48         2         8        30
         7        72         4         7        50
         1        33         6         6        27
         7        68         5         3        50
        17        97         9         4        70
         2        24         8         1         9
         8        78         5         1        53
         3        60         6         6        42
         2        29         5         3        20
        15        95         8         5        65
         9        51         7         3        27
         1        59         4         2        57
         2        73         2         9        67
         2       100         8         9        81
        13        88         6         3        67
        10        99         1         9        79
        22        48         3         2        12
        19        79         7         6        44
        24        59         4         3        17
        14        67         7         4        48
End Problem Specification
