  50
  20
        29       105        12         9        67
         1        57        18         7        44
        23       148         6         7       116
        21        94        14         2        72
        24       178         5         8       140
        15       114        17         3        80
        12        74        12         7        58
        12        59        15         2        33
        17       101         2         9        65
        13        77         7         1        63
        18        39        19         1         5
        19       177         2         7       148
        22       144        13         2       114
         1        45        11         8        39
        12       111         4         8        85
        18       129         2         2       110
        17       118         3         9        83
        26        85        11         6        41
         2       128        14         4       115
        22       101         7         1        75
        17        89         6         6        54
        27       189         5         4       153
        22        50         2         9        15
        18       112        15         3        80
        11       191         8         7       164
        28       213        11         6       167
         3       188        12         5       177
        20       105         8         9        78
         2       135         3         6       129
         5       139         4         4       118
        18       156         6         9       133
        22       211        14         8       172
        28        96         1         5        52
         2        24         2         2        17
        23       126        18         1       102
         6       101         5         5        87
         7       155        17         9       139
        11       165        10         4       146
        12       148        19         3       128
        22       204         6         7       181
        21        99         4         8        72
         7       144        19         2       136
        17        26        15         3         3
        10        38         9         8        11
         5       169         6         8       146
        20       178        16         5       139
        26        61        14         7        32
        29       142        18         8        95
        14       161        16         8       132
         2       164        17         5       154
End Problem Specification
