  50
  40
        16       112         7         9        77
        16        97        13         5        74
         9        35        18         9        19
         2        42         5         7        27
        17        20         6         3         0
         1        95        11         8        86
        22       100        17         8        64
         4        36        13         3        22
        13        34         6         5        10
         9       116        14         6        99
        21        95        15         3        64
        20        42        10         8         8
        14       119        19         4        88
         3        47         6         2        32
        27        64        16         1        32
         2        89        12         7        80
        14        91        17         6        73
        16        47        17         5        17
        23        64         6         3        39
        19        85        18         9        51
         5        74         6         8        50
        25        76        16         1        36
         2        51        11         9        39
        24        50        15         5         9
         9        61        14         8        34
         6        71        17         1        64
         2        15        18         9         8
         8       103         9         9        78
         5       104        16         6        95
        23       108         6         3        66
         1        83         6         9        77
        18        36         6         4        15
         4        99        15         3        92
         4       107        15         4       100
         7        86         7         4        65
         5        57        13         9        43
         6        75         6         5        52
         9        86        15         4        75
        27       119        10         2        85
        21        52        13         7        12
        14        92        10         5        70
         8        82        19         4        61
        29       118        13         7        88
        10        73        17         4        57
        22        92         9         8        60
        22        25        10         1         1
        24       124        12         2        85
         4       120         5         6        99
         1        24         8         8        14
         5        35        18         7        15
End Problem Specification
