  20
  40
        13        60         7         1        34
         7        79        27         5        53
        14       109        12         3        76
        24        80        18         9        50
         4        48        15         2        30
        15        82        21         6        64
         9        46        11         9        21
         7        60        15         4        47
        16        32        21         4         2
        19        95        32         9        62
        26        48        22         3         6
         4        32         4         8        21
        16        68        13         9        48
         5        93        24         5        77
         8        59        33         4        45
         7        48        35         7        38
        28        62        15         8        33
        12        25         6         7         8
        20        45         7         3        20
        20        51        19         8        14
End Problem Specification
