  20
  20
         1        25        10         6        22
        16        32        14         6         5
        14        58         8         7        33
        14        54        18         2        25
         5        59         8         3        52
         1        84         1         5        67
        21        79        13         7        57
        22        48         6         7        20
        19        88        13         2        57
        18        52         5         9        32
         2        66         3         6        53
        15        68         9         8        37
         9        70         8         2        50
        25        82         8         5        38
        26        55        11         5        20
        24        60         4         4        23
         6        67        12         5        49
        10        32        15         9        11
         8        25         9         8         7
        12        62        15         5        42
End Problem Specification
