  50
  40
        18        95        14         6        72
         6       120        15         4       107
         9       138        11         6       128
         8        68        11         1        41
        19       144        13         1       121
        12        26         6         3         8
         2       115         9         4       107
        25       185        16         8       142
        22       112         9         5        78
        13       151         8         9       121
         7       203         5         5       179
        11       220         6         9       195
        24       101        19         5        66
         5       113        18         2       105
        27       131        13         9        85
        14       175        17         9       143
        22       197         9         3       164
        24       198        19         4       159
        13       109        17         2        95
        23       153        17         5       114
        18       159        15         6       130
        29        65         8         2        25
         4       145         6         3       134
        10       100         8         6        81
        15        50        14         2        32
        19       235         5         9       200
        21       173         5         1       145
         9       201         5         9       186
        28        71         9         1        25
        26        88        16         3        51
         3        57        12         9        37
        26       195        19         8       156
        24       217        15         5       179
         9       127        11         5       103
        22       107        14         3        78
        23       116        15         7        87
         4        93        10         5        79
         9       222        16         8       206
         6       138         5         3       124
         7       180        17         5       166
        12        99        10         6        81
        10        86        15         4        71
         7        48        14         6        38
         1        20        10         3         1
         6        24        15         3        11
        16       111        15         7        87
        18       218         6         2       199
         9       184        17         3       162
        27       155         6         9       113
         6        93        16         2        72
End Problem Specification
