  50
  40
         9       164        12         6       154
         8       158        24         6       147
        25        82        15         7        55
        21        57        24         9        20
        27        75        27         9        29
        24        55        11         2        30
        22       140        13         1       104
         5       180        11         9       160
        14       180        10         6       147
         8        52        29         5        36
        28        80        14         8        35
        12        72        17         8        45
        10        70        13         3        54
        29        40        21         2         8
        22        63        16         6        32
        15        70        29         8        48
        12       186        26         1       159
        28        56        29         7        24
        19        88        11         6        53
        17        54        14         6        20
        25        82        10         1        53
        26        69        22         1        38
        28       193        19         5       160
        21        83        20         8        52
         3       161        21         3       139
        23       134        23         8       102
        25       154        27         6       116
        23       127        24         6        99
        13        59        17         1        32
        29       192        11         7       146
        12       188        16         8       163
        13        86        25         8        59
        22        95        19         2        72
        26       202        10         1       161
        16       169        19         6       148
        24       199        15         9       166
        18        29        15         6         7
        10       150        24         8       126
        19       176        14         4       147
        21       173        13         5       146
        18        43        13         7        13
        15       160        22         2       136
         4       183        20         2       160
         2        86        17         3        74
        26       224        22         9       179
        29       125        15         7        85
         4        31        23         4        25
        25       200        14         8       162
        18       155        23         6       133
        29       177        24         4       142
End Problem Specification
