  75
  40
        13        77         9         4        52
        24       136        16         4       103
        15        78        14         5        46
        18        85        11         6        65
        22       156        13         4       132
        21        53         6         5        14
        16       119         8         6       100
         5        66        13         9        44
         6       119         7         1        94
        11        33        17         3         4
        29        64        17         4        28
         6        85        11         6        72
        15       105        19         2        89
         6       117        11         4        98
         2        20        16         8        12
        12        36         5         9        21
         9        89        13         6        64
        11        62         9         8        38
         3        63        13         2        59
         4        17        14         2         2
        24       140        12         5       104
        25       129         9         7        94
        16       115         5         5        87
        26        74        12         2        39
        11       152        16         6       136
        20        62        18         5        23
         8       103        17         2        86
         4        36        13         3        15
         6        44         7         7        19
        22       118        17         4        85
        10       154        11         6       136
         5       139        13         2       115
        15        33        12         2        10
         6        25        10         5        11
         8        86        18         8        61
        22       178        13         3       141
        13       162         5         9       139
        25       159         6         7       130
        29        91        19         2        52
        17       148         9         4       129
        22       116        11         3        82
        27       113        15         6        84
        25        73         5         2        33
        28        87        13         4        55
        12        66        16         4        44
        18       155        13         5       120
        26       170        10         1       125
        13       142        10         3       126
         6        88         5         2        73
         7       158        10         8       132
         1       155         9         6       135
         3        56        17         3        52
        21        70        13         6        40
        21        26        19         8         2
        13       172        10         1       149
        20        47        19         7        10
        11        32        13         5         5
        10        54         6         3        36
         7       117        13         4        99
        24       113        19         4        72
        14       129         9         2       109
        25        39         8         1        10
         1        36        18         4        32
        12        57        16         1        36
        18        31        10         7        12
        13        41        17         3        22
        12        81        15         7        52
        28       152        17         7       118
         4       144        19         2       121
         9       103        19         2        93
         9       119         8         8       107
         7        77         6         2        67
        16       115        15         9        92
        23       134         9         9       110
        26        72         6         1        43
End Problem Specification
