  75
  20
         4        28        13         9        16
        13        54         6         6        33
        28        60        13         3        19
        11        56         9         5        37
        25        93         9         4        55
        11        36         9         8        10
        14        75        14         4        46
        26        92         9         3        57
        18        67         6         2        44
         7        41         6         8        15
        24        68        14         7        41
        16        68         9         8        35
        21        30        10         1         5
         8        40        13         3        26
        25        69         7         1        32
        22        65        14         9        41
        28        73        10         3        42
         3        78         6         5        59
        28        40        14         3         9
        29        62        13         9        28
        13        49         9         4        29
         1        24         6         3        12
        27        81        10         3        49
        15        44        14         4        17
        22        57        10         9        23
        11        41        13         5        14
        24        43         6         7        18
        12        26        14         1        12
        27        50        13         9        17
        25        55         5         4        21
        20        44        11         8        12
        24        93         8         9        53
         5        59         8         6        48
         4        32         8         7        17
        22        43        12         2         4
        15        62        11         7        28
        27        36        11         1         2
        19        75        13         2        37
        11        59        14         5        33
        23        58         8         6        18
        23        64         9         3        23
        18        79         6         6        51
        18        67        12         2        41
        20        30        10         8         3
        14        84        14         9        57
         7        45         8         1        23
         8        48         7         7        25
        11        61         5         4        43
         4        50        11         6        43
        20        42         9         4         5
        10        30         7         9        10
        13        57        10         3        33
         8        28        13         9        11
        21        55        14         5        30
        20        93         5         2        55
        28        33         7         2         4
         3        12        14         7         1
        29        58         7         5        12
        13        43        12         6        14
        15        68         6         8        52
        24        77         8         5        46
        23        43         7         4        15
         6        64         7         4        50
        12        62        10         7        49
        19        87         7         9        60
         4        56         5         9        38
        20        65        10         6        27
         9        58        14         9        36
         6        50         9         4        29
         2        17        13         8         0
         1        55        10         2        42
        29        60         5         1        29
        12        82        13         9        56
         6        70         9         7        58
         3        13         8         5         7
End Problem Specification
