  20
  40
        15        39        14         8        19
        13        64        10         9        33
        18        40         6         7         8
        21        51         8         2        26
        26        40        16         5         3
         8        37        18         4        12
        26        85         6         6        43
        29        47         9         9        12
        29        75         8         4        34
         1        45         7         4        43
         2        49        12         2        44
         4        26        12         5        21
        12        57        12         9        35
        21        75        18         1        38
        26        50        12         2        16
        19        38        10         1         4
         3        49         6         4        35
        27        37        10         4         9
        15        41        17         4        10
        16        27        16         5         0
End Problem Specification
