  20
  20
        27       184         3         9       152
        16       187        19         6       164
         5       167        17         1       143
         3       164         4         9       151
        10       118        17         9        97
         9       105         7         8        77
         7       139         4         9       119
         8        44         2         4        19
        20       162        11         2       135
        17       168        18         1       145
        16       158         1         1       138
        11        22         7         4         4
        14       134         2         5       102
         9        35        10         2        18
        26       195        15         8       159
        15       111         2         5        81
         6       141         1         1       116
        13       170         1         5       149
        19       194         5         3       161
         7       112         5         4       101
End Problem Specification
