  20
  20
        28        94        10         6        55
        21        54        12         8        17
        28       122         5         5        78
        27       148         7         9       112
        14        40         8         7        14
         1        35        11         8        19
        23        71        14         2        36
        16       174        10         6       149
        17        21        13         8         3
        10        88         6         9        60
        18       133         5         7        98
         8        22         7         4         9
        14        83         8         4        55
        29       175        12         7       144
        24        40        11         1         9
        29       117        10         7        77
         7       101        12         4        79
        27        69        12         5        41
        25       109         5         6        68
        14        91        12         3        63
End Problem Specification
