  50
  40
         7        35        13         4        17
        29        68        19         5        26
        19        54        17         6        21
        26        40        16         4         5
         2        28         7         9        11
        28        37        13         7         1
        27        50         9         6        10
        10        43        11         1        25
        19        48         5         8        23
         6        12         7         7         5
        17        38        13         5        17
         4        26        16         7         8
        18        50        13         3        21
         6        42        18         7        20
         7        46         6         5        22
         6        38        17         5        26
         7        34        17         6        19
        25        43         6         7         8
        10        45        14         5        26
        12        29         5         5        15
         1         8        11         2         0
        19        39        14         8        12
        29        48        15         8         3
        24        41        17         1        11
        10        36        13         8        12
        19        32        17         8         9
        13        38         9         2         6
        22        51        18         9        20
        19        46         9         1        16
        23        54        13         8        26
         7        27         7         2        10
         6        21        18         8        11
         3        23         7         7         9
         7        45         7         5        26
        10        50         9         3        23
         9        26         8         7         9
         9        22        15         5         0
        27        57        13         6        12
        16        48        17         8        13
        28        46         5         2        13
        22        46        11         3        23
        14        34         6         7        15
        22        54        17         1        18
         6        41         6         1        22
         7        35         8         2        21
        28        47        18         6        13
        23        61        13         5        21
        29        52        18         6        22
        14        21        15         9         3
        15        53         9         1        24
End Problem Specification
