  50
  20
        26        49         5         6        15
        11        49        11         3        34
        17        49         5         8        22
        10        31        10         8         3
         9        62        11         7        39
         7        37        14         1        20
        21        40        11         9         4
        19        75         8         9        41
        22        45         8         8         6
        13        63        13         5        34
         6        34         7         8        23
         4        43         5         5        28
        29        66         8         5        32
        24        66         5         6        23
        18        44        11         9        21
        22        77        10         2        38
        17        38         5         6         5
        24        55         7         6        17
        11        55        13         4        27
         2        27        14         3        17
         2        11         5         8         7
        21        49        10         7        23
        12        48         6         1        24
        18        71         5         5        41
        22        46         9         8         5
         7        26        10         3         3
        11        44        12         3        25
        18        36        10         5        10
        10        60         5         2        34
         2         9         8         9         1
        10        37        12         6        15
         1        37        14         1        20
        14        49         5         2        25
        18        36        10         3         6
         4        31         6         7        14
         8        39         9         5        30
         1        37        14         5        30
        18        43        14         3        15
        14        61         5         9        40
         6        34         7         4        12
        27        54        13         2        20
        19        56        10         6        20
        21        76         5         7        41
         3        37        11         6        32
         7        12         9         4         3
        13        43        13         7        17
        29        57        12         9        11
        22        43        10         8        20
        14        62         7         1        38
        26        87        11         3        42
End Problem Specification
