  75
  20
        17        76         5         3        51
         7       205         8         4       189
        29       134        10         8        91
        14        98        11         7        71
        21        62         8         3        26
         1        81         5         6        64
        15        59         8         9        37
        25       253        13         8       220
        18       165        14         5       135
         7        29         9         9        17
         1       188         9         4       184
        19       131         5         7        95
         9       175        12         6       154
        27        86         9         9        45
        25       275         8         6       242
         9        45         7         2        19
        26        42        10         9        15
        14        57         6         6        25
        15       255         9         6       221
        27       183         7         2       149
        29       135        14         5        94
        21       185         5         7       160
         1       250         5         5       240
        27        96         5         1        56
        19        71         5         7        38
         3        35         8         4        14
         5       139        13         5       131
        15       232         7         2       213
        13       119         9         5        92
        15        70         5         2        52
        15        50         7         2        19
        21       112         9         1        73
         8        66         9         6        44
        11        79        10         6        59
        19       255         7         6       230
        26       214        11         1       183
         1       157        11         5       141
        24       159        11         1       117
        11       107         7         4        91
         8       103        14         3        87
        11       262         6         9       243
        28       260         5         2       224
        27        91         7         3        52
         5       219         9         7       198
        11       109         8         6        89
        25        37         7         1         8
        28       135         9         3        88
        13       219         7         4       192
        25       135         5         1       103
        16       270        14         9       238
        15       254        14         3       221
         4        80         8         5        71
         4        51         5         6        28
         6        35        13         6        20
        12       264         7         8       236
        25       193         7         9       161
        18        35         8         5         6
         3       110        10         1       104
        10        36        11         5        23
         6       153         7         6       133
        20        68         6         1        46
        21       248         7         2       221
        13        54        13         3        30
        14        76         6         7        58
         7       211         8         7       193
        21       106         6         6        73
         3       147         8         9       139
        23       277         9         9       243
        19       248        13         1       219
        24       147         8         5       117
         7       175         5         1       156
        12       168        13         4       148
        11       135         5         6       109
        12        59        11         1        39
        15        74         5         7        44
End Problem Specification
