  50
  20
        18        48        10         2        15
         4         6        12         4         0
        25       178         5         6       147
         3        94         9         3        90
        17        88         7         4        68
         7        86        10         1        77
         4        50        13         8        44
         2        90         9         7        71
        23       195        10         8       154
         9        46        14         6        22
        18        69        12         1        49
        28       142        13         5       107
        17        57        14         7        23
        13       130        14         7       102
        22        62        10         3        22
        18       111         8         7        92
        10        22         6         9         5
        15       150         7         2       120
        19        91         5         8        71
        10        61         9         2        39
        10       160         8         9       132
         9       116         8         9       101
         5        36        14         8        16
        20       128        10         9       107
        13        58         9         5        26
        22        30         5         9         3
        25       161        12         7       129
        10        58         5         4        45
        10       161         5         8       139
        26        72        11         9        32
        15       172        10         6       140
        21       175        12         5       152
        26       110        10         9        79
        19       137         6         8       102
         3       177         8         2       160
        27       154         9         5       115
         4       126         5         7       103
        11       181         9         9       167
        10        35        11         4        12
        21       205         5         7       166
        26        67         9         7        34
         8       147         8         5       131
         3       157         5         5       151
         4       144         9         5       124
        24       198        13         7       161
         8       193         9         4       169
        16       147         8         8       116
        26        53        11         8        12
         2        40         9         6        24
         2        53         9         8        33
End Problem Specification
