  75
  40
         4        20        23         5        13
        20        61        16         5        28
         8        55        21         5        42
        16        34        15         5         7
        23        77        25         2        46
        24        69        29         2        27
         9        65        28         3        40
        12        58        27         3        44
         8        60        21         3        37
        11        45        22         6        25
        24        80        10         7        45
        26        39        25         7         7
        29        58        25         8        23
        27        68        14         3        32
        17        34        14         2        11
        13        90        10         4        63
        24        54        14         2        22
         9        40        28         4        21
         8        47        26         5        28
        18        31        15         7         3
        10        53        21         4        28
        14        55        14         4        40
         7        32        15         9        19
        20        54        19         8        19
        22        82        23         8        53
        19        41        12         4        10
        13        51        19         6        36
         1        65        27         7        55
        17        38        13         9        12
         2        85        25         8        65
         7        74        15         8        64
        18        77        12         9        44
        24        76        12         3        36
        25        86        16         4        52
        20        39        10         6        16
         6        45        25         3        22
         9        87        21         1        64
        19        52        13         5        30
        10        89        19         1        62
         2        28        11         3        23
        11        41        25         5        14
        24        61        28         2        33
        16        34        10         5         4
        14        83        28         7        55
         6        49        20         8        29
         3        52        14         2        34
         3        11        26         7         6
        13        66        10         1        49
        14        51        14         6        19
        27        82        16         8        53
        21        67        27         2        40
        14        77        11         5        44
        14        50        14         2        34
        20        93        19         2        63
         4        13        21         2         3
        27        92        28         8        49
         9        20        18         5         0
        12        38        13         5        19
        11        53        17         5        24
         4        58        17         2        44
         4        39        11         8        30
         5        28        28         7        18
        28        97        29         5        62
        24        65        21         8        34
        25        74        20         7        45
        16        75        24         2        42
        21        72        22         7        44
        21        38        16         6         2
        26        87        21         2        47
        26        96        16         3        52
        11        75        15         5        63
         3        30        26         6        24
        13        77        20         9        55
         5        30        25         6        19
        19        59        21         6        36
End Problem Specification
