  50
  20
        19       144         9         6       111
        18       111         7         8        79
        17       118         2         8        90
        23       126         7         5        88
         9        71         1         4        60
        12       182         6         7       166
        20        62         4         4        30
        22       166         9         9       131
         8       150         3         3       133
         9       150         6         5       128
         9        68         9         7        50
         8        45         3         8        27
        27        75         2         8        39
        26       223         2         4       182
        29       225         8         7       178
        25       196         1         9       162
        14       164         5         6       133
         2       166         5         4       162
        20       195         4         3       162
         7       124         4         8        98
        19       152         4         7       114
        17       218         5         6       184
         4        37         3         6        24
         7       187         3         7       167
        15        60         6         8        27
        15        32         5         3         8
        20        79         5         5        47
        29        78         8         7        47
        23       125         6         8        97
        17        85         3         4        62
         6       168         4         7       154
         4       202         7         5       183
        18       204         8         1       178
        15       186         2         2       160
        19       195         1         9       170
        27        38         5         6         1
        13       142         1         2       117
         5       170         7         7       159
        11       173         3         2       144
        13       101         7         3        85
        25       162         7         3       120
         4       105         4         2        93
        14       195         5         5       167
        12       198         5         3       180
        24        31         6         2         3
        15       196         7         4       176
        19       162         1         5       126
        25        54         4         7        18
         1       117         4         8       105
        18       135         8         5       102
End Problem Specification
