  75
  20
        11        53         1         5        34
         2        29         1         3        22
        28        56         7         6        13
        23        41        18         2        14
        11        83         4         1        60
        23        61         2         8        27
        28        31         7         3         2
        17        41        15         7        12
        20        43         5         1         7
        23        81        17         2        47
         1        44         1         1        29
        10        35         6         5        15
        11        72         9         7        54
        21        41         5         4        18
         3        39         9         6        25
         9        67         8         9        51
        10        78         5         6        51
        27        98        12         7        62
         5         7        15         4         0
        13        96        10         2        64
        25        33        18         8         4
         4        26        10         9        15
         3        14        17         6         3
        19        89         5         1        57
        22        74        13         1        48
        29        65         6         6        25
        29        94         1         9        58
        19        48        17         4        11
         1        24         2         4        17
         5        67        13         2        50
        11        24         3         4         3
        28        57         3         9        17
        26        31         3         3         1
        22        67         9         3        31
         2        30         6         1        25
        12        42         5         4        15
        26        39         4         7        12
        25        42         6         9        10
        14        90        17         2        65
         5        25        18         2        10
        11        26        18         2         2
         1        75         6         4        67
         7        23         3         5         1
        14        45        17         8        20
        16        69        17         7        37
        19        83        19         2        48
        23        50         1         3        15
         5        60         1         1        53
        16        28         6         1         0
         2        44        18         4        24
        22        87        10         7        58
        11        85         8         9        58
        15        96         3         6        66
        11        44         1         6        30
         7        56         4         5        31
        23       108        18         1        67
         4        38        13         8        27
        27        96        18         4        50
        11        60        10         7        44
         3        46        15         3        40
        12        84        12         9        65
        28        85        18         1        56
        25        42        10         5         1
         4        14        11         1         4
         2        68        16         1        49
         9        61         3         5        43
         7        45         5         9        31
        14        43        13         3        14
        11        50        15         7        28
        25        87        14         4        46
        10        55        19         4        43
         9        73         7         9        58
        15        92         7         6        64
        21        87        10         7        49
        10        68        10         9        49
End Problem Specification
