  75
  40
         5       298        17         1       283
        10       174        17         8       146
        25       198         5         4       163
        11        58        14         3        39
        26       210        17         3       182
        22       167        16         1       127
        16       330        19         6       313
        14       122         7         2       102
         7        97        13         6        76
        25       317        15         8       287
        22       213         7         1       187
        21       180        17         1       157
        26       262         9         4       235
        21        61         5         5        32
         2        30         5         4        23
        21       119        10         5        87
        27       254        10         4       215
        18       310        18         4       279
        11       213        19         5       191
        24       326         7         3       296
        24       161        11         3       136
        21       139         9         4       111
        25       311        13         1       283
        10       266         5         5       243
        26       246        10         9       217
         3       194        12         1       177
         5       291         9         7       277
         7        67        15         5        54
         2       122        19         5       104
        25       210         9         7       181
         3       242         8         8       227
         6       165         9         9       143
        10       263        13         4       247
        12        69        12         7        49
        11       116        17         8       100
        24        76        11         3        45
        17       179         6         3       150
        18       151        12         5       126
        19       279        19         8       257
        17       287         8         1       252
        22       267        17         2       243
        18       109        10         1        76
        11       103        19         7        85
        16       220        18         3       187
         8        98        15         6        76
         7        46         5         2        35
         6       313        16         8       304
        26        39        19         4         9
        14        75        13         2        50
        17       253         5         6       234
         9        38        12         8        23
        12        43         6         3        18
        20        57        19         5        24
        23       337        12         6       307
        28       174         7         7       141
        25        43        19         4         5
        12        31         9         3        18
        28       324        14         7       294
         8       292        12         1       276
        10       257        18         4       234
         8       221         6         1       197
         3        21        12         8        10
        11       185        17         8       156
         8       151         9         3       142
        24       291        17         9       261
        21       148        18         4       118
        19       133        17         9       111
         8       261         5         9       242
        16       189        10         8       155
        28       253        19         5       213
        25        54         9         8        15
         8       149        19         2       124
        15       165        15         7       143
        11        28        15         3         1
        14        94         6         8        71
End Problem Specification
