  20
  20
         8        11         6         4         0
         6        29         5         8         6
         1        24         3         6         6
        27        47         4         5         3
        28        46         2         9         5
        23        35         2         8         3
        29        52         1         3         5
        25        36         2         2         2
        10        31         3         7         2
        18        23         7         6         0
         6        25         2         6         0
         8        10         3         8         1
        29        43         2         5         8
        26        37         5         9         5
        22        49         8         3         9
        15        28         8         3         2
         6        23         7         2         6
        12        25         9         3         0
        19        41         7         4         6
        19        35         2         5         5
End Problem Specification
