  75
  20
        21       274         1         3       242
        19       187         4         3       157
         2        22         1         6         2
         8       137         9         9       113
         9       170         1         8       155
        25       268         9         8       241
         6       177         5         7       157
        20       258         4         4       227
        25       173         2         4       131
         2        39         6         2        33
         8       142         5         6       118
        22       217         2         6       187
        28       120         7         9        86
        10       225         1         5       214
        18       223         1         3       197
        26       251         4         6       218
         6       258         8         9       249
        29       288         8         3       258
        28       287         5         8       243
        18       194         2         3       158
        25       121         6         2        84
         9       203         7         6       176
        29        49         3         5        13
        19        93         3         3        60
         9       282         2         5       261
        15        82         6         6        50
        12       208         2         1       177
        22       287         8         9       260
        10       215         9         4       200
        10       128         5         7       113
        24       173         3         2       140
        17       270         8         5       243
        24       138         6         7       111
        15       159         4         7       138
        16       157         6         1       133
        23        77         6         9        47
        23       257         2         5       231
        16        75         3         2        41
         6       178         8         4       162
        16       252         4         8       227
        21       244         6         6       212
         1       138         6         1       133
         2       199         7         8       180
        27       211         7         7       170
         7       242         4         9       224
         3       222         2         8       207
        12       186         8         6       172
         1        35         4         1        15
        27       200         9         7       172
        25       287         3         9       255
        13       101         1         5        86
        24        99         1         6        66
        19       187         3         6       167
        24       105         6         1        75
        26       209         7         2       182
        21       236         7         9       207
        21       287         1         7       254
         9       256         1         5       237
         4        84         8         8        79
        21        96         1         7        56
        16       211         9         4       191
        24       177         3         1       134
        18       140         8         4       106
        27       223         8         6       179
        26        61         8         9        27
         7       167         8         4       142
        28        97         6         9        64
        14        33         7         7         1
        27       225         1         3       195
         7       194         9         1       182
         9       107         4         1        95
         2       117         9         9       103
        26       231         8         8       201
        14       124         5         1        95
        24       232         5         5       192
End Problem Specification
